siteCode,SpeciesCode,year,month,count
HG1,SO2,2024,2024_feb,1
HG1,SO2,2024,2024_jan,1
HG1,SO2,2024,2024_jul,1
HG1,SO2,2024,2024_jun,1
HG1,SO2,2024,2024_mar,1
HG1,SO2,2024,2024_may,1
HG1,SO2,2024,2024_nov,1
HG1,SO2,2024,2024_oct,1
HG1,SO2,2024,2024_sep,1
HG1,SO2,2025,2025_apr,1
HG1,SO2,2025,2025_aug,1
HG1,SO2,2025,2025_feb,1
HG1,SO2,2025,2025_jan,1
HG1,SO2,2025,2025_jul,1
HG1,SO2,2025,2025_jun,1
HG1,SO2,2025,2025_mar,1
HG1,SO2,2025,2025_may,1
HG1,SO2,2025,2025_nov,1
HG1,SO2,2025,2025_oct,1
HG1,SO2,2025,2025_sep,1
HG4,NO2,2023,2023_oct,1
HG4,NO2,2024,2024_apr,1
HG4,NO2,2024,2024_feb,1
HG4,NO2,2024,2024_may,1
HG4,O3,2023,2023_dec,1
HG4,O3,2023,2023_feb,1
HG4,O3,2023,2023_jan,1
HG4,O3,2023,2023_jul,1
HG4,O3,2023,2023_jun,1
HG4,O3,2023,2023_may,1
HG4,O3,2023,2023_nov,1
HG4,O3,2023,2023_oct,1
HG4,O3,2024,2024_apr,1
HG4,O3,2024,2024_aug,1
HG4,O3,2024,2024_feb,1
HG4,O3,2024,2024_jan,1
HG4,O3,2024,2024_jun,1
HG4,O3,2024,2024_mar,1
HG4,O3,2024,2024_may,1
HG4,O3,2025,2025_aug,1
HG4,O3,2025,2025_jul,1
HI0,CO,2023,2023_apr,1
HI0,CO,2023,2023_aug,1
HI0,CO,2023,2023_dec,1
HI0,CO,2023,2023_feb,1
HI0,CO,2023,2023_jan,1
HI0,CO,2023,2023_jul,1
HI0,CO,2023,2023_jun,1
HI0,CO,2023,2023_mar,1
HI0,CO,2023,2023_may,1
HI0,CO,2023,2023_nov,1
HI0,CO,2023,2023_oct,1
HI0,CO,2023,2023_sep,1
HI0,CO,2024,2024_apr,1
HI0,CO,2024,2024_aug,1
HI0,CO,2024,2024_dec,1
HI0,CO,2024,2024_feb,1
HI0,CO,2024,2024_jan,1
HI0,CO,2024,2024_jul,1
HI0,CO,2024,2024_jun,1
HI0,CO,2024,2024_mar,1
HI0,CO,2024,2024_may,1
HI0,CO,2024,2024_nov,1
HI0,CO,2024,2024_oct,1
HI0,CO,2024,2024_sep,1
HI0,CO,2025,2025_apr,1
HI0,CO,2025,2025_aug,1
HI0,CO,2025,2025_feb,1
HI0,CO,2025,2025_jan,1
HI0,CO,2025,2025_jul,1
HI0,CO,2025,2025_jun,1
HI0,CO,2025,2025_mar,1
HI0,CO,2025,2025_may,1
HI0,CO,2025,2025_nov,1
HI0,CO,2025,2025_oct,1
HI0,CO,2025,2025_sep,1
HI0,NO2,2023,2023_apr,1
HI0,NO2,2023,2023_aug,1
HI0,NO2,2023,2023_dec,1
HI0,NO2,2023,2023_mar,1
HI0,NO2,2023,2023_may,1
HI0,NO2,2023,2023_nov,1
HI0,NO2,2023,2023_oct,1
HI0,NO2,2023,2023_sep,1
HI0,NO2,2024,2024_apr,1
HI0,NO2,2024,2024_aug,1
HI0,NO2,2024,2024_dec,1
HI0,NO2,2024,2024_feb,1
HI0,NO2,2024,2024_jan,1
HI0,NO2,2024,2024_jul,1
HI0,NO2,2024,2024_jun,1
HI0,NO2,2024,2024_mar,1
HI0,NO2,2024,2024_may,1
HI0,NO2,2024,2024_nov,1
HI0,NO2,2024,2024_oct,1
HI0,NO2,2024,2024_sep,1
HI0,NO2,2025,2025_apr,1
HI0,NO2,2025,2025_aug,1
HI0,NO2,2025,2025_feb,1
HI0,NO2,2025,2025_jan,1
HI0,NO2,2025,2025_jul,1
HI0,NO2,2025,2025_jun,1
HI0,NO2,2025,2025_mar,1
HI0,NO2,2025,2025_may,1
HI0,NO2,2025,2025_nov,1
HI0,NO2,2025,2025_oct,1
HI0,NO2,2025,2025_sep,1
HI0,O3,2023,2023_apr,1
HI0,O3,2023,2023_aug,1
HI0,O3,2023,2023_dec,1
HI0,O3,2023,2023_mar,1
HI0,O3,2023,2023_may,1
HI0,O3,2023,2023_nov,1
HI0,O3,2023,2023_oct,1
HI0,O3,2023,2023_sep,1
HI0,O3,2024,2024_apr,1
HI0,O3,2024,2024_aug,1
HI0,O3,2024,2024_dec,1
HI0,O3,2024,2024_feb,1
HI0,O3,2024,2024_jan,1
HI0,O3,2024,2024_jul,1
HI0,O3,2024,2024_jun,1
HI0,O3,2024,2024_mar,1
HI0,O3,2024,2024_may,1
HI0,O3,2024,2024_nov,1
HI0,O3,2024,2024_oct,1
HI0,O3,2024,2024_sep,1
HI0,O3,2025,2025_apr,1
HI0,O3,2025,2025_aug,1
HI0,O3,2025,2025_feb,1
HI0,O3,2025,2025_jan,1
HI0,O3,2025,2025_jul,1
HI0,O3,2025,2025_jun,1
HI0,O3,2025,2025_mar,1
HI0,O3,2025,2025_may,1
HI0,O3,2025,2025_nov,1
HI0,O3,2025,2025_oct,1
HI0,O3,2025,2025_sep,1
HI0,PM10,2023,2023_apr,1
HI0,PM10,2023,2023_aug,1
HI0,PM10,2023,2023_dec,1
HI0,PM10,2023,2023_jul,1
HI0,PM10,2023,2023_jun,1
HI0,PM10,2023,2023_mar,1
HI0,PM10,2023,2023_may,1
HI0,PM10,2023,2023_nov,1
HI0,PM10,2023,2023_oct,1
HI0,PM10,2023,2023_sep,1
HI0,PM10,2024,2024_apr,1
HI0,PM10,2024,2024_aug,1
HI0,PM10,2024,2024_dec,1
HI0,PM10,2024,2024_feb,1
HI0,PM10,2024,2024_jan,1
HI0,PM10,2024,2024_jul,1
HI0,PM10,2024,2024_jun,1
HI0,PM10,2024,2024_mar,1
HI0,PM10,2024,2024_may,1
HI0,PM10,2024,2024_nov,1
HI0,PM10,2024,2024_oct,1
HI0,PM10,2024,2024_sep,1
HI0,PM10,2025,2025_apr,1
HI0,PM10,2025,2025_aug,1
HI0,PM10,2025,2025_feb,1
HI0,PM10,2025,2025_jan,1
HI0,PM10,2025,2025_jul,1
HI0,PM10,2025,2025_jun,1
HI0,PM10,2025,2025_mar,1
HI0,PM10,2025,2025_may,1
HI0,PM10,2025,2025_nov,1
HI0,PM10,2025,2025_oct,1
HI0,PM10,2025,2025_sep,1
HI0,SO2,2023,2023_apr,1
HI0,SO2,2023,2023_aug,1
HI0,SO2,2023,2023_dec,1
HI0,SO2,2023,2023_feb,1
HI0,SO2,2023,2023_jan,1
HI0,SO2,2023,2023_jul,1
HI0,SO2,2023,2023_jun,1
HI0,SO2,2023,2023_mar,1
HI0,SO2,2023,2023_may,1
HI0,SO2,2023,2023_nov,1
HI0,SO2,2023,2023_oct,1
HI0,SO2,2023,2023_sep,1
HI0,SO2,2024,2024_apr,1
HI0,SO2,2024,2024_aug,1
HI0,SO2,2024,2024_dec,1
HI0,SO2,2024,2024_feb,1
HI0,SO2,2024,2024_jan,1
HI0,SO2,2024,2024_jul,1
HI0,SO2,2024,2024_jun,1
HI0,SO2,2024,2024_mar,1
HI0,SO2,2024,2024_may,1
HI0,SO2,2024,2024_nov,1
HI0,SO2,2024,2024_oct,1
HI0,SO2,2024,2024_sep,1
HI0,SO2,2025,2025_apr,1
HI0,SO2,2025,2025_aug,1
HI0,SO2,2025,2025_feb,1
HI0,SO2,2025,2025_jan,1
HI0,SO2,2025,2025_jul,1
HI0,SO2,2025,2025_jun,1
HI0,SO2,2025,2025_mar,1
HI0,SO2,2025,2025_may,1
HI0,SO2,2025,2025_nov,1
HI0,SO2,2025,2025_oct,1
HI0,SO2,2025,2025_sep,1
HK6,NO2,2023,2023_apr,1
HK6,NO2,2023,2023_aug,1
HK6,NO2,2023,2023_dec,1
HK6,NO2,2023,2023_jul,1
HK6,NO2,2023,2023_jun,1
HK6,NO2,2023,2023_mar,1
HK6,NO2,2023,2023_may,1
HK6,NO2,2023,2023_nov,1
HK6,NO2,2023,2023_oct,1
HK6,NO2,2023,2023_sep,1
HK6,NO2,2024,2024_apr,1
HK6,NO2,2024,2024_aug,1
HK6,NO2,2024,2024_dec,1
HK6,NO2,2024,2024_feb,1
HK6,NO2,2024,2024_jan,1
HK6,NO2,2024,2024_jul,1
HK6,NO2,2024,2024_jun,1
HK6,NO2,2024,2024_mar,1
HK6,NO2,2024,2024_may,1
HK6,NO2,2024,2024_nov,1
HK6,NO2,2024,2024_oct,1
HK6,NO2,2024,2024_sep,1
HK6,NO2,2025,2025_apr,1
HK6,NO2,2025,2025_aug,1
HK6,NO2,2025,2025_feb,1
HK6,NO2,2025,2025_jan,1
HK6,NO2,2025,2025_jul,1
HK6,NO2,2025,2025_jun,1
HK6,NO2,2025,2025_mar,1
HK6,NO2,2025,2025_may,1
HK6,NO2,2025,2025_nov,1
HK6,NO2,2025,2025_oct,1
HK6,NO2,2025,2025_sep,1
HK6,O3,2023,2023_apr,1
HK6,O3,2023,2023_aug,1
HK6,O3,2023,2023_dec,1
HK6,O3,2023,2023_feb,1
HK6,O3,2023,2023_jan,1
HK6,O3,2023,2023_jul,1
HK6,O3,2023,2023_jun,1
HK6,O3,2023,2023_mar,1
HK6,O3,2023,2023_may,1
HK6,O3,2023,2023_nov,1
HK6,O3,2023,2023_oct,1
HK6,O3,2023,2023_sep,1
HK6,O3,2024,2024_apr,1
HK6,O3,2024,2024_aug,1
HK6,O3,2024,2024_dec,1
HK6,O3,2024,2024_feb,1
HK6,O3,2024,2024_jan,1
HK6,O3,2024,2024_jul,1
HK6,O3,2024,2024_jun,1
HK6,O3,2024,2024_mar,1
HK6,O3,2024,2024_may,1
HK6,O3,2024,2024_nov,1
HK6,O3,2024,2024_oct,1
HK6,O3,2024,2024_sep,1
HK6,O3,2025,2025_apr,1
HK6,O3,2025,2025_aug,1
HK6,O3,2025,2025_feb,1
HK6,O3,2025,2025_jan,1
HK6,O3,2025,2025_jul,1
HK6,O3,2025,2025_jun,1
HK6,O3,2025,2025_mar,1
HK6,O3,2025,2025_may,1
HK6,O3,2025,2025_nov,1
HK6,O3,2025,2025_oct,1
HK6,O3,2025,2025_sep,1
HK6,PM10,2023,2023_apr,1
HK6,PM10,2023,2023_aug,1
HK6,PM10,2023,2023_dec,1
HK6,PM10,2023,2023_jan,1
HK6,PM10,2023,2023_jul,1
HK6,PM10,2023,2023_jun,1
HK6,PM10,2023,2023_mar,1
HK6,PM10,2023,2023_may,1
HK6,PM10,2023,2023_nov,1
HK6,PM10,2023,2023_oct,1
HK6,PM10,2023,2023_sep,1
HK6,PM10,2024,2024_apr,1
HK6,PM10,2024,2024_aug,1
HK6,PM10,2024,2024_dec,1
HK6,PM10,2024,2024_feb,1
HK6,PM10,2024,2024_jan,1
HK6,PM10,2024,2024_jul,1
HK6,PM10,2024,2024_jun,1
HK6,PM10,2024,2024_mar,1
HK6,PM10,2024,2024_may,1
HK6,PM10,2024,2024_nov,1
HK6,PM10,2024,2024_oct,1
HK6,PM10,2024,2024_sep,1
HK6,PM10,2025,2025_apr,1
HK6,PM10,2025,2025_aug,1
HK6,PM10,2025,2025_feb,1
HK6,PM10,2025,2025_jan,1
HK6,PM10,2025,2025_jul,1
HK6,PM10,2025,2025_jun,1
HK6,PM10,2025,2025_mar,1
HK6,PM10,2025,2025_may,1
HK6,PM10,2025,2025_nov,1
HK6,PM10,2025,2025_oct,1
HK6,PM10,2025,2025_sep,1
HK6,PM2.5,2023,2023_apr,1
HK6,PM2.5,2023,2023_aug,1
HK6,PM2.5,2023,2023_dec,1
HK6,PM2.5,2023,2023_jul,1
HK6,PM2.5,2023,2023_jun,1
HK6,PM2.5,2023,2023_mar,1
HK6,PM2.5,2023,2023_may,1
HK6,PM2.5,2023,2023_nov,1
HK6,PM2.5,2023,2023_oct,1
HK6,PM2.5,2023,2023_sep,1
HK6,PM2.5,2024,2024_apr,1
HK6,PM2.5,2024,2024_aug,1
HK6,PM2.5,2024,2024_dec,1
HK6,PM2.5,2024,2024_feb,1
HK6,PM2.5,2024,2024_jan,1
HK6,PM2.5,2024,2024_jul,1
HK6,PM2.5,2024,2024_jun,1
HK6,PM2.5,2024,2024_mar,1
HK6,PM2.5,2024,2024_may,1
HK6,PM2.5,2024,2024_nov,1
HK6,PM2.5,2024,2024_oct,1
HK6,PM2.5,2024,2024_sep,1
HK6,PM2.5,2025,2025_apr,1
HK6,PM2.5,2025,2025_aug,1
HK6,PM2.5,2025,2025_feb,1
HK6,PM2.5,2025,2025_jan,1
HK6,PM2.5,2025,2025_jul,1
HK6,PM2.5,2025,2025_jun,1
HK6,PM2.5,2025,2025_mar,1
HK6,PM2.5,2025,2025_may,1
HK6,PM2.5,2025,2025_nov,1
HK6,PM2.5,2025,2025_oct,1
HK6,PM2.5,2025,2025_sep,1
HP1,NO2,2024,2024_jan,1
HV1,NO2,2023,2023_dec,1
HV1,NO2,2025,2025_oct,1
HV1,PM10,2023,2023_oct,1
HV1,PM10,2023,2023_sep,1
HV1,PM10,2024,2024_apr,1
HV1,PM10,2024,2024_aug,1
HV1,PM10,2024,2024_dec,1
HV1,PM10,2024,2024_feb,1
HV1,PM10,2024,2024_jan,1
HV1,PM10,2024,2024_jul,1
HV1,PM10,2024,2024_jun,1
HV1,PM10,2024,2024_mar,1
HV1,PM10,2024,2024_may,1
HV1,PM10,2024,2024_nov,1
HV1,PM10,2024,2024_oct,1
HV1,PM10,2024,2024_sep,1
HV1,PM10,2025,2025_apr,1
HV1,PM10,2025,2025_aug,1
HV1,PM10,2025,2025_jul,1
HV1,PM10,2025,2025_jun,1
HV1,PM10,2025,2025_mar,1
HV1,PM10,2025,2025_may,1
HV1,PM10,2025,2025_nov,1
HV1,PM10,2025,2025_oct,1
HV1,PM10,2025,2025_sep,1
HV1,PM2.5,2023,2023_oct,1
HV1,PM2.5,2023,2023_sep,1
HV1,PM2.5,2024,2024_apr,1
HV1,PM2.5,2024,2024_aug,1
HV1,PM2.5,2024,2024_dec,1
HV1,PM2.5,2024,2024_feb,1
HV1,PM2.5,2024,2024_jan,1
HV1,PM2.5,2024,2024_jul,1
HV1,PM2.5,2024,2024_jun,1
HV1,PM2.5,2024,2024_mar,1
HV1,PM2.5,2024,2024_may,1
HV1,PM2.5,2024,2024_nov,1
HV1,PM2.5,2024,2024_oct,1
HV1,PM2.5,2024,2024_sep,1
HV1,PM2.5,2025,2025_apr,1
HV1,PM2.5,2025,2025_aug,1
HV1,PM2.5,2025,2025_feb,1
HV1,PM2.5,2025,2025_jan,1
HV1,PM2.5,2025,2025_jul,1
HV1,PM2.5,2025,2025_jun,1
HV1,PM2.5,2025,2025_mar,1
HV1,PM2.5,2025,2025_may,1
HV1,PM2.5,2025,2025_nov,1
HV1,PM2.5,2025,2025_oct,1
HV1,PM2.5,2025,2025_sep,1
HV3,NO2,2025,2025_jan,1
HV3,NO2,2025,2025_may,1
HV3,NO2,2025,2025_oct,1
HV3,NO2,2025,2025_sep,1
HV3,PM10,2023,2023_feb,1
HV3,PM10,2023,2023_jun,1
HV3,PM10,2023,2023_may,1
HV3,PM10,2025,2025_jul,1
HV3,PM10,2025,2025_mar,1
HV3,SO2,2023,2023_apr,1
HV3,SO2,2023,2023_aug,1
HV3,SO2,2023,2023_dec,1
HV3,SO2,2023,2023_feb,1
HV3,SO2,2023,2023_jan,1
HV3,SO2,2023,2023_jul,1
HV3,SO2,2023,2023_jun,1
HV3,SO2,2023,2023_mar,1
HV3,SO2,2023,2023_may,1
HV3,SO2,2023,2023_nov,1
HV3,SO2,2023,2023_oct,1
HV3,SO2,2023,2023_sep,1
HV3,SO2,2024,2024_apr,1
HV3,SO2,2024,2024_aug,1
HV3,SO2,2024,2024_dec,1
HV3,SO2,2024,2024_feb,1
HV3,SO2,2024,2024_jan,1
HV3,SO2,2024,2024_jul,1
HV3,SO2,2024,2024_jun,1
HV3,SO2,2024,2024_mar,1
HV3,SO2,2024,2024_may,1
HV3,SO2,2024,2024_nov,1
HV3,SO2,2024,2024_oct,1
HV3,SO2,2024,2024_sep,1
HV3,SO2,2025,2025_apr,1
HV3,SO2,2025,2025_aug,1
HV3,SO2,2025,2025_feb,1
HV3,SO2,2025,2025_jan,1
HV3,SO2,2025,2025_jul,1
HV3,SO2,2025,2025_jun,1
HV3,SO2,2025,2025_mar,1
HV3,SO2,2025,2025_may,1
HV3,SO2,2025,2025_nov,1
HV3,SO2,2025,2025_oct,1
HV3,SO2,2025,2025_sep,1
IS2,CO,2023,2023_apr,1
IS2,CO,2023,2023_aug,1
IS2,CO,2023,2023_dec,1
IS2,CO,2023,2023_feb,1
IS2,CO,2023,2023_jan,1
IS2,CO,2023,2023_jul,1
IS2,CO,2023,2023_jun,1
IS2,CO,2023,2023_mar,1
IS2,CO,2023,2023_may,1
IS2,CO,2023,2023_nov,1
IS2,CO,2023,2023_oct,1
IS2,CO,2023,2023_sep,1
IS2,CO,2024,2024_apr,1
IS2,CO,2024,2024_aug,1
IS2,CO,2024,2024_dec,1
IS2,CO,2024,2024_feb,1
IS2,CO,2024,2024_jan,1
IS2,CO,2024,2024_jul,1
IS2,CO,2024,2024_jun,1
IS2,CO,2024,2024_mar,1
IS2,CO,2024,2024_may,1
IS2,CO,2024,2024_nov,1
IS2,CO,2024,2024_oct,1
IS2,CO,2024,2024_sep,1
IS2,CO,2025,2025_apr,1
IS2,CO,2025,2025_aug,1
IS2,CO,2025,2025_feb,1
IS2,CO,2025,2025_jan,1
IS2,CO,2025,2025_jul,1
IS2,CO,2025,2025_jun,1
IS2,CO,2025,2025_mar,1
IS2,CO,2025,2025_may,1
IS2,CO,2025,2025_nov,1
IS2,CO,2025,2025_oct,1
IS2,CO,2025,2025_sep,1
IS2,NO2,2023,2023_aug,1
IS2,NO2,2023,2023_jun,1
IS2,NO2,2023,2023_mar,1
IS2,NO2,2023,2023_may,1
IS2,PM10,2023,2023_apr,1
IS2,PM10,2023,2023_aug,1
IS2,PM10,2023,2023_jun,1
IS2,PM10,2023,2023_mar,1
IS2,PM10,2023,2023_may,1
IS2,PM10,2023,2023_sep,1
IS2,PM2.5,2023,2023_apr,1
IS2,PM2.5,2023,2023_aug,1
IS2,PM2.5,2023,2023_dec,1
IS2,PM2.5,2023,2023_feb,1
IS2,PM2.5,2023,2023_jan,1
IS2,PM2.5,2023,2023_jul,1
IS2,PM2.5,2023,2023_jun,1
IS2,PM2.5,2023,2023_mar,1
IS2,PM2.5,2023,2023_may,1
IS2,PM2.5,2023,2023_nov,1
IS2,PM2.5,2023,2023_oct,1
IS2,PM2.5,2023,2023_sep,1
IS2,PM2.5,2024,2024_apr,1
IS2,PM2.5,2024,2024_aug,1
IS2,PM2.5,2024,2024_dec,1
IS2,PM2.5,2024,2024_feb,1
IS2,PM2.5,2024,2024_jan,1
IS2,PM2.5,2024,2024_jul,1
IS2,PM2.5,2024,2024_jun,1
IS2,PM2.5,2024,2024_mar,1
IS2,PM2.5,2024,2024_may,1
IS2,PM2.5,2024,2024_nov,1
IS2,PM2.5,2024,2024_oct,1
IS2,PM2.5,2024,2024_sep,1
IS2,PM2.5,2025,2025_jan,1
IS6,NO2,2023,2023_nov,1
IS6,NO2,2025,2025_mar,1
IS6,PM10,2023,2023_apr,1
IS6,PM10,2024,2024_sep,1
IS6,PM10,2025,2025_jan,1
IS6,PM2.5,2023,2023_apr,1
IS6,PM2.5,2023,2023_aug,1
IS6,PM2.5,2023,2023_dec,1
IS6,PM2.5,2023,2023_feb,1
IS6,PM2.5,2023,2023_jan,1
IS6,PM2.5,2023,2023_jul,1
IS6,PM2.5,2023,2023_jun,1
IS6,PM2.5,2023,2023_mar,1
IS6,PM2.5,2023,2023_may,1
IS6,PM2.5,2023,2023_nov,1
IS6,PM2.5,2023,2023_oct,1
IS6,PM2.5,2023,2023_sep,1
IS6,PM2.5,2024,2024_apr,1
IS6,PM2.5,2024,2024_aug,1
IS6,PM2.5,2024,2024_dec,1
IS6,PM2.5,2024,2024_feb,1
IS6,PM2.5,2024,2024_jan,1
IS6,PM2.5,2024,2024_jul,1
IS6,PM2.5,2024,2024_jun,1
IS6,PM2.5,2024,2024_mar,1
IS6,PM2.5,2024,2024_may,1
IS6,PM2.5,2024,2024_nov,1
IS6,PM2.5,2024,2024_oct,1
IS6,PM2.5,2024,2024_sep,1
IS6,PM2.5,2025,2025_jan,1
KC1,O3,2023,2023_aug,1
KC1,O3,2023,2023_jun,1
KC1,PM10,2023,2023_apr,1
KC1,PM10,2023,2023_aug,1
KC1,PM10,2023,2023_dec,1
KC1,PM10,2023,2023_feb,1
KC1,PM10,2023,2023_jan,1
KC1,PM10,2023,2023_jul,1
KC1,PM10,2023,2023_jun,1
KC1,PM10,2023,2023_mar,1
KC1,PM10,2023,2023_may,1
KC1,PM10,2023,2023_nov,1
KC1,PM10,2023,2023_oct,1
KC1,PM10,2023,2023_sep,1
KC1,PM10,2024,2024_apr,1
KC1,PM10,2024,2024_aug,1
KC1,PM10,2024,2024_dec,1
KC1,PM10,2024,2024_feb,1
KC1,PM10,2024,2024_jan,1
KC1,PM10,2024,2024_jul,1
KC1,PM10,2024,2024_jun,1
KC1,PM10,2024,2024_mar,1
KC1,PM10,2024,2024_may,1
KC1,PM10,2024,2024_nov,1
KC1,PM10,2024,2024_oct,1
KC1,PM10,2024,2024_sep,1
KC1,PM10,2025,2025_apr,1
KC1,PM10,2025,2025_aug,1
KC1,PM10,2025,2025_feb,1
KC1,PM10,2025,2025_jan,1
KC1,PM10,2025,2025_jul,1
KC1,PM10,2025,2025_jun,1
KC1,PM10,2025,2025_mar,1
KC1,PM10,2025,2025_may,1
KC1,PM10,2025,2025_nov,1
KC1,PM10,2025,2025_oct,1
KC1,PM10,2025,2025_sep,1
KC1,PM2.5,2023,2023_apr,1
KC1,PM2.5,2023,2023_aug,1
KC1,PM2.5,2023,2023_feb,1
KC1,PM2.5,2023,2023_jan,1
KC1,PM2.5,2023,2023_mar,1
KC1,PM2.5,2024,2024_apr,1
KC1,PM2.5,2024,2024_feb,1
KC1,PM2.5,2024,2024_mar,1
KC1,PM2.5,2024,2024_may,1
KC1,PM2.5,2024,2024_sep,1
KC1,SO2,2024,2024_aug,1
KC1,SO2,2024,2024_feb,1
KC1,SO2,2024,2024_sep,1
KC1,SO2,2025,2025_apr,1
KF1,PM10,2023,2023_apr,1
KF1,PM10,2023,2023_aug,1
KF1,PM10,2023,2023_dec,1
KF1,PM10,2023,2023_feb,1
KF1,PM10,2023,2023_jan,1
KF1,PM10,2023,2023_jul,1
KF1,PM10,2023,2023_jun,1
KF1,PM10,2023,2023_mar,1
KF1,PM10,2023,2023_may,1
KF1,PM10,2023,2023_nov,1
KF1,PM10,2023,2023_oct,1
KF1,PM10,2023,2023_sep,1
KF1,PM10,2024,2024_apr,1
KF1,PM10,2024,2024_aug,1
KF1,PM10,2024,2024_dec,1
KF1,PM10,2024,2024_feb,1
KF1,PM10,2024,2024_jan,1
KF1,PM10,2024,2024_jul,1
KF1,PM10,2024,2024_jun,1
KF1,PM10,2024,2024_mar,1
KF1,PM10,2024,2024_may,1
KF1,PM10,2024,2024_nov,1
KF1,PM10,2024,2024_oct,1
KF1,PM10,2024,2024_sep,1
KF1,PM10,2025,2025_apr,1
KF1,PM10,2025,2025_aug,1
KF1,PM10,2025,2025_feb,1
KF1,PM10,2025,2025_jan,1
KF1,PM10,2025,2025_jul,1
KF1,PM10,2025,2025_jun,1
KF1,PM10,2025,2025_mar,1
KF1,PM10,2025,2025_may,1
KF1,PM10,2025,2025_nov,1
KF1,PM10,2025,2025_oct,1
KF1,PM10,2025,2025_sep,1
KF1,PM2.5,2023,2023_apr,1
KF1,PM2.5,2023,2023_aug,1
KF1,PM2.5,2023,2023_dec,1
KF1,PM2.5,2023,2023_feb,1
KF1,PM2.5,2023,2023_jan,1
KF1,PM2.5,2023,2023_jul,1
KF1,PM2.5,2023,2023_jun,1
KF1,PM2.5,2023,2023_mar,1
KF1,PM2.5,2023,2023_may,1
KF1,PM2.5,2023,2023_nov,1
KF1,PM2.5,2023,2023_oct,1
KF1,PM2.5,2023,2023_sep,1
KF1,PM2.5,2024,2024_apr,1
KF1,PM2.5,2024,2024_aug,1
KF1,PM2.5,2024,2024_dec,1
KF1,PM2.5,2024,2024_feb,1
KF1,PM2.5,2024,2024_jan,1
KF1,PM2.5,2024,2024_jul,1
KF1,PM2.5,2024,2024_jun,1
KF1,PM2.5,2024,2024_mar,1
KF1,PM2.5,2024,2024_may,1
KF1,PM2.5,2024,2024_nov,1
KF1,PM2.5,2024,2024_oct,1
KF1,PM2.5,2024,2024_sep,1
KF1,PM2.5,2025,2025_apr,1
KF1,PM2.5,2025,2025_aug,1
KF1,PM2.5,2025,2025_feb,1
KF1,PM2.5,2025,2025_jan,1
KF1,PM2.5,2025,2025_jul,1
KF1,PM2.5,2025,2025_jun,1
KF1,PM2.5,2025,2025_mar,1
KF1,PM2.5,2025,2025_may,1
KF1,PM2.5,2025,2025_nov,1
KF1,PM2.5,2025,2025_oct,1
KF1,PM2.5,2025,2025_sep,1
LB4,NO2,2025,2025_aug,1
LB4,NO2,2025,2025_jul,1
LB4,PM10,2023,2023_aug,1
LB4,PM10,2023,2023_jun,1
LB4,PM10,2023,2023_mar,1
LB4,PM10,2023,2023_may,1
LB4,PM10,2024,2024_mar,1
LB4,PM10,2025,2025_aug,1
LB4,PM10,2025,2025_jul,1
LB4,PM2.5,2023,2023_aug,1
LB4,PM2.5,2023,2023_jun,1
LB4,PM2.5,2023,2023_mar,1
LB4,PM2.5,2023,2023_may,1
LB4,PM2.5,2024,2024_mar,1
LB4,PM2.5,2025,2025_aug,1
LB4,PM2.5,2025,2025_jul,1
LB4,SO2,2023,2023_apr,1
LB4,SO2,2023,2023_aug,1
LB4,SO2,2023,2023_dec,1
LB4,SO2,2023,2023_feb,1
LB4,SO2,2023,2023_jan,1
LB4,SO2,2023,2023_jul,1
LB4,SO2,2023,2023_jun,1
LB4,SO2,2023,2023_mar,1
LB4,SO2,2023,2023_may,1
LB4,SO2,2023,2023_nov,1
LB4,SO2,2023,2023_oct,1
LB4,SO2,2023,2023_sep,1
LB4,SO2,2024,2024_apr,1
LB4,SO2,2024,2024_aug,1
LB4,SO2,2024,2024_dec,1
LB4,SO2,2024,2024_feb,1
LB4,SO2,2024,2024_jan,1
LB4,SO2,2024,2024_jul,1
LB4,SO2,2024,2024_jun,1
LB4,SO2,2024,2024_mar,1
LB4,SO2,2024,2024_may,1
LB4,SO2,2024,2024_nov,1
LB4,SO2,2024,2024_oct,1
LB4,SO2,2024,2024_sep,1
LB4,SO2,2025,2025_apr,1
LB4,SO2,2025,2025_aug,1
LB4,SO2,2025,2025_feb,1
LB4,SO2,2025,2025_jan,1
LB4,SO2,2025,2025_jul,1
LB4,SO2,2025,2025_jun,1
LB4,SO2,2025,2025_mar,1
LB4,SO2,2025,2025_may,1
LB4,SO2,2025,2025_nov,1
LB4,SO2,2025,2025_oct,1
LB4,SO2,2025,2025_sep,1
LB5,NO2,2023,2023_aug,1
LB5,NO2,2023,2023_dec,1
LB5,NO2,2023,2023_jul,1
LB5,NO2,2023,2023_nov,1
LB5,NO2,2023,2023_oct,1
LB5,NO2,2023,2023_sep,1
LB5,NO2,2024,2024_apr,1
LB5,NO2,2024,2024_aug,1
LB5,NO2,2024,2024_dec,1
LB5,NO2,2024,2024_feb,1
LB5,NO2,2024,2024_jan,1
LB5,NO2,2024,2024_jul,1
LB5,NO2,2024,2024_jun,1
LB5,NO2,2024,2024_mar,1
LB5,NO2,2024,2024_may,1
LB5,NO2,2024,2024_nov,1
LB5,NO2,2024,2024_oct,1
LB5,NO2,2024,2024_sep,1
LB5,NO2,2025,2025_apr,1
LB5,NO2,2025,2025_aug,1
LB5,NO2,2025,2025_feb,1
LB5,NO2,2025,2025_jan,1
