@MeasurementDateGMT,@LocalAuthorityName,@SiteCode,@SiteName,@SiteType,@SpeciesCode,@Value,@DateClosed,@DateOpened,@Latitude,@Longitude
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN4,,,NO2,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN1,,,PM10,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,NO2,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN7,,,PM10,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN3,,,NO2,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,EN4,,,PM10,,,,,
,,GN0,,,NO2,,,,,
,,GN0,,,NO2,,,,,
,,GN0,,,NO2,,,,,
,,GN0,,,NO2,,,,,
,,GN0,,,NO2,,,,,
